"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","29800","483.4","763.55","463.8","737.2","757.95","737.2","1306","7943.35","159.59","13520","-700","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","29900","457.65","680.85","404.6","647.7","661.3","647.7","2523","15357.62","270.08","13880","4920","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30000","385.9","600","348.5","576.2","590","576.2","28528","173875.34","2707.34","109800","22280","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30100","344.05","531.8","302.5","510.6","523.3","510.6","18202","111072.31","1496.27","20260","480","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30200","366","470","256.45","445.6","470","445.6","37100","226765.14","2681.14","95720","55120","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30300","245.35","410","216","391.45","410","391.45","36997","226606.43","2404.61","100980","47400","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30400","208.95","355","186.75","335.6","355","335.6","35829","219897.33","2057.01","86720","52300","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30500","190.8","306.45","156","291.45","299.7","291.45","63923","393014.83","3084.53","242260","32060","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30600","160.45","261","129.95","247.3","255.05","247.3","27499","169450.22","1156.34","67960","35540","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30700","144","222.9","105.5","206.15","213.65","206.15","23210","143329.03","819.63","86020","31900","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30800","94.4","186","85.8","174.1","177","174.1","21651","134022.44","652.28","69040","35000","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","30900","98.8","155","72.75","145.05","152","145.05","14102","87503.12","352.76","28900","18500","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","31000","89.45","129.15","58.25","120.05","123","120.05","87152","541961.3","1618.9","256020","120260","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","31100","66","108.2","47.1","99.4","104","99.4","9117","56856.53","148.79","20300","15540","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","31200","45.15","87.95","38.4","80.8","87.95","80.8","7293","45606.44","98.12","34040","23020","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","31300","45","71.45","30","64.7","67.25","64.7","6532","40959.42","69.1","19560","9680","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25000","0","0","0","1998.7","0","5455.65","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25100","0","0","0","1999.25","0","5355.8","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25200","0","0","0","1914.3","0","5255.9","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25300","0","0","0","1830.8","0","5156.05","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25400","0","0","0","1748.75","0","5056.2","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25500","4600","4600","4600","4600","4600","4600","1","6.02",".92","20","20","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25600","0","0","0","1942.8","0","4856.5","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25700","0","0","0","2014.65","0","4756.6","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25800","0","0","0","1927.5","0","4656.75","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","25900","0","0","0","1841.6","0","4556.9","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26000","0","0","0","1757.15","0","4457.05","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26100","0","0","0","1674.2","0","4357.2","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26200","0","0","0","1592.85","0","4257.3","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26300","0","0","0","1513.25","0","4157.45","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26400","0","0","0","1435.4","0","4057.6","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26500","3559.15","3830","3559.15","3830","3830","3830","2","12.08","1.48","20","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26600","0","0","0","1286.45","0","3857.9","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26700","0","0","0","3229.95","3223.15","3758.05","0","0","0","100","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26800","0","0","0","1143.45","0","3658.15","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","26900","0","0","0","1075.85","0","3558.3","0","0","0","0","0","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","27000","3148","3264","3148","3264","3264","3264","8","48.32","5.12","180","140","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","27100","3153","3153","3153","3153","3153","3153","1","6.05",".63","20","20","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","27200","3000","3087","3000","3087","3087","3087","2","12.1","1.22","240","40","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","27300","2899.8","2917.65","2899.8","2915","2915","2915","3","18.13","1.75","80","60","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","27400","2750","3019.45","2750","2984.75","3019.45","2984.75","9","54.58","5.26","600","-40","-"
"BANKNIFTY","28-Mar-2019","04-Apr-2019","CE","27500","2630","2919.35","2609.6","2905.85","2912","2905.85","572","3452.97","306.97","15220","11440","-"
